日本,安倍,安倍晋三,警方,枪击,生命,前首相,嫌疑人,身亡,鱼吐人言,画面,中枪,身体,演讲时,倒地,遭遇,体征,奈良,乡镇,山上,奈良市,东京,奈良县,伤势,胸部,心肺,疫苗,嫌犯,遇刺,演讲,逮捕,精准,枪支,日本首相,脊椎动物,街头,自制,安保,击中,抢救,执政,袭击,日本广播协会,开枪,子弹,霰弹枪,疑似,田文雄,公安部,闭环,流血,新闻报道,枪声,遭受,自卫队,政坛,林平之,遇袭,救护车,遗体,枪响,不明,狐妖小红娘月红篇,枪击案,岳灵珊,日本共同社,莱恩,富士,先进,监护室,右翼,何欣蕾,单曲,动机,实验,重症,自民党,可控,供述,米处,增程式,二战,小燕子,风光,刺杀,保镖,玄色,凶手,悲伤,不治,头骨,中日关系,软骨,哀悼,嫌疑,警备,日元,葬礼,被捕,同情
0.4708249,0.481203,0.4714286,0.3857143,0.4061625,0.0922619,0.4831169,0.1954887,0.1883117,0.0,0.0,0.0,0.0,0.2660099,0.1954887,0.0,0.1008403,0.2095238,0.0,0.1047619,0.4887218,0.1214286,0.4285714,0.1168831,0.2197802,0.2095238,0.0,0.1214286,0.2197802,0.1130952,0.2261905,0.0,0.2539683,0.1339286,0.0,0.3642857,0.1428571,0.1547619,0.2261905,0.1214286,0.3095238,0.2857143,0.2197802,0.2428571,0.0,0.3095238,0.4285714,0.2857143,0.0,0.0,0.2539683,0.1214286,0.2539683,0.0,0.2857143,0.3809524,0.0,0.1428571,0.2539683,0.1428571,0.1428571,0.1964286,0.0,0.1428571,0.0,0.1714286,0.0,0.1714286,0.0,0.0,0.4642857,0.0,0.0,0.1428571,0.0,0.0,0.8571429,0.0,0.1714286,0.0,0.0,0.4642857,0.0,0.0,0.1547619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428571,0.0,0.0,0.2380952,0.1714286,0.1964286
0.2570423,0.0,0.0,0.0,0.0,0.2708333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794118,0.0,0.4166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.428169,0.4350877,0.2142857,0.375,0.4392157,0.0,0.2181818,0.5052632,0.0,0.0,0.0,0.0,0.0,0.1172414,0.1263158,0.0,0.0,0.0,0.0,0.5333333,0.1263158,0.0,0.2714286,0.0,0.0,0.0,0.0,0.45,0.1384615,0.0,0.425,0.0,0.1555556,0.1625,0.0,0.3,0.1714286,0.0,0.1416667,0.0,0.1833333,0.1714286,0.1384615,0.15,0.0,0.1833333,0.1714286,0.0,0.0,0.0,0.1555556,0.0,0.0,0.0,0.1714286,0.1555556,0.0,0.0,0.0,0.0,0.1714286,0.225,0.0,0.3428571,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5142857,0.0,0.0,0.1714286,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.3111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
0.3615023,0.3684211,0.452381,0.1083333,0.372549,0.2083333,0.369697,0.2192982,0.2121212,0.0,0.1190476,0.0,0.0,0.3017241,0.0,0.25,0.2254902,0.2333333,0.0,0.2333333,0.0,0.1333333,0.1190476,0.1287879,0.0,0.1166667,0.0,0.1333333,0.0,0.25,0.25,0.0,0.1388889,0.1458333,0.0,0.1333333,0.1547619,0.1666667,0.375,0.0,0.0,0.1547619,0.1217949,0.0,0.1833333,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619,0.0,0.0,0.1547619,0.0,0.0,0.1547619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777778,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.25,0.0,0.0,0.1833333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4518779,0.4605263,0.452381,0.2166667,0.2794118,0.1041667,0.4621212,0.3289474,0.2121212,0.0,0.0,0.0,0.0,0.3017241,0.2192982,0.0,0.1127451,0.2333333,0.0,0.1166667,0.4385965,0.2666667,0.2380952,0.0,0.2435897,0.2333333,0.0,0.0,0.2435897,0.125,0.125,0.0,0.1388889,0.1458333,0.0,0.1333333,0.0,0.1666667,0.125,0.1333333,0.3333333,0.0,0.1217949,0.1333333,0.0,0.0,0.1547619,0.3095238,0.0,0.0,0.2777778,0.1333333,0.1388889,0.0,0.0,0.4166667,0.0,0.1547619,0.2777778,0.3095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666667,0.0,0.0,0.1547619,0.0,0.0,0.4642857,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.25,0.1833333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3615023,0.3684211,0.2714286,0.2166667,0.372549,0.0,0.2772727,0.3289474,0.1060606,0.0,0.0,0.0,0.0,0.1005747,0.0,0.125,0.0,0.1166667,0.0,0.2333333,0.2192982,0.1333333,0.2380952,0.0,0.1217949,0.1166667,0.0,0.2666667,0.2435897,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547619,0.0,0.0,0.0,0.0,0.0,0.3095238,0.0,0.0,0.1388889,0.1333333,0.0,0.0,0.0,0.2777778,0.0,0.3095238,0.1388889,0.0,0.0,0.0,0.0,0.3095238,0.0,0.0,0.0,0.0,0.0,0.0,0.1666667,0.0,0.0,0.3095238,0.0,0.0,0.1547619,0.0,0.1833333,0.0,0.0,0.1666667,0.0,0.0,0.8333333,0.0,0.0,0.1388889,0.4166667,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0
0.1569416,0.4010025,0.4714286,0.0,0.162465,0.0,0.161039,0.0,0.2824675,0.0,0.2142857,0.2678571,0.0,0.0,0.3909774,0.0,0.0,0.0,0.0,0.1047619,0.0,0.1214286,0.0,0.1168831,0.0,0.0,0.0,0.0,0.0,0.1130952,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571,0.0,0.1130952,0.0,0.0,0.0,0.0,0.1214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269841,0.0,0.1428571,0.1269841,0.0,0.1428571,0.0,0.1428571,0.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.1714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571429,0.0,0.2539683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2503912,0.3859649,0.3134921,0.2416667,0.3267974,0.0763889,0.1292929,0.1637427,0.1565657,0.0,0.0,0.1180556,0.0,0.0727969,0.1637427,0.0972222,0.0849673,0.0,0.0,0.2666667,0.0,0.2111111,0.1825397,0.1010101,0.0,0.0888889,0.0,0.3166667,0.0940171,0.1944444,0.1944444,0.0,0.0,0.1180556,0.0,0.0,0.1269841,0.1388889,0.1944444,0.0,0.0,0.1269841,0.0940171,0.1055556,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269841,0.1111111,0.0,0.0,0.0,0.1269841,0.2539683,0.0,0.0,0.2539683,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539683,0.0,0.0,0.0,0.0,0.3111111,0.2777778,0.0,0.0,0.0,0.0,0.1388889,0.2539683,0.0,0.8888889,0.0,0.0,0.0,0.0,0.0,0.0,0.1555556,0.2222222,0.0,0.0,0.0,0.0
0.2640845,0.4013158,0.2642857,0.0,0.2696078,0.0,0.2681818,0.1513158,0.1477273,0.0,0.0,0.0,0.0,0.1422414,0.0,0.1666667,0.0,0.0,0.0,0.1583333,0.1513158,0.175,0.1607143,0.0,0.0,0.0,0.0,0.175,0.1634615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.1805556,0.0,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166667,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.4166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2640845,0.4013158,0.2642857,0.15,0.4044118,0.1458333,0.4022727,0.1513158,0.1477273,0.0,0.0,0.0,0.0,0.1422414,0.0,0.1666667,0.1544118,0.1583333,0.0,0.0,0.0,0.0,0.1607143,0.1704545,0.0,0.1583333,0.0,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.1805556,0.0,0.0,0.1805556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2708333,0.0,0.0,0.0,0.0,0.0,0.0,0.3214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3211268,0.4350877,0.3214286,0.0,0.4392157,0.1208333,0.4363636,0.1263158,0.3681818,0.0,0.0,0.0,0.0,0.1172414,0.0,0.2833333,0.0,0.0,0.0,0.0,0.1263158,0.0,0.1357143,0.4363636,0.0,0.1333333,0.0,0.0,0.1384615,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1833333,0.0,0.3,0.3666667,0.0,0.2769231,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.1555556,0.0,0.0,0.2,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
0.428169,0.4350877,0.4285714,0.5,0.4392157,0.1208333,0.4363636,0.3789474,0.0,0.0,0.0,0.0,0.0,0.3517241,0.1263158,0.1416667,0.1294118,0.2666667,0.0,0.2666667,0.3789474,0.0,0.4071429,0.0,0.1384615,0.1333333,0.0,0.45,0.0,0.2833333,0.2833333,0.0,0.3111111,0.1625,0.0,0.15,0.3428571,0.1833333,0.2833333,0.0,0.1833333,0.3428571,0.1384615,0.3,0.4,0.1833333,0.3428571,0.1714286,0.1833333,0.0,0.1555556,0.3,0.0,0.2,0.1714286,0.1555556,0.0,0.3428571,0.1555556,0.1714286,0.1714286,0.45,0.0,0.3428571,0.0,0.4,0.0,0.2,0.0,0.0,0.1833333,0.0,0.0,0.3428571,0.0,0.0,0.3428571,0.0,0.2,0.1833333,0.0,0.1833333,0.0,0.0,0.1833333,0.0,0.0,0.1555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2666667,0.0,0.0,0.4,0.0
0.3474178,0.3508772,0.347619,0.1916667,0.3529412,0.0,0.3515152,0.1929825,0.1893939,0.0,0.0,0.0,0.0,0.183908,0.0,0.4166667,0.0,0.2,0.0,0.2,0.1929825,0.2166667,0.4047619,0.2121212,0.0,0.2,0.0,0.2166667,0.0,0.4166667,0.4166667,0.0,0.2222222,0.2291667,0.0,0.0,0.2380952,0.5,0.0,0.0,0.0,0.4761905,0.2051282,0.2166667,0.2666667,0.0,0.2380952,0.0,0.25,0.0,0.0,0.2166667,0.0,0.2666667,0.0,0.0,0.0,0.2380952,0.0,0.2380952,0.2380952,0.2916667,0.0,0.0,0.0,0.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2666667,0.6666667,0.0,0.0,0.2666667,0.0
0.3961268,0.2675439,0.3964286,0.15,0.2696078,0.1458333,0.2681818,0.0,0.1477273,0.0,0.0,0.1875,0.0,0.2844828,0.0,0.0,0.1544118,0.0,0.0,0.0,0.0,0.175,0.0,0.1704545,0.1634615,0.1583333,0.0,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
0.3474178,0.1754386,0.347619,0.0,0.3529412,0.0,0.3515152,0.0,0.3787879,0.0,0.0,0.0,0.0,0.183908,0.0,0.0,0.0,0.0,0.0,0.0,0.1929825,0.2166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222,0.0,0.0,0.0,0.4761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0
0.3211268,0.4350877,0.4285714,0.25,0.3294118,0.1208333,0.3272727,0.5052632,0.0,0.0,0.0,0.0,0.0,0.4689655,0.2526316,0.1416667,0.1294118,0.4,0.0,0.5333333,0.3789474,0.0,0.2714286,0.0,0.0,0.0,0.0,0.3,0.0,0.1416667,0.2833333,0.0,0.3111111,0.325,0.0,0.15,0.3428571,0.1833333,0.2833333,0.0,0.1833333,0.3428571,0.1384615,0.3,0.2,0.3666667,0.3428571,0.0,0.1833333,0.0,0.3111111,0.15,0.0,0.2,0.1714286,0.1555556,0.0,0.3428571,0.0,0.1714286,0.1714286,0.45,0.0,0.1714286,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5142857,0.0,0.0,0.1714286,0.0,0.2,0.1833333,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2666667,0.0,0.0,0.8,0.0
0.1320423,0.4013158,0.1321429,0.0,0.1348039,0.1458333,0.1340909,0.0,0.1477273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544118,0.0,0.0,0.0,0.0,0.0,0.0,0.1704545,0.0,0.0,0.0,0.0,0.1634615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333,0.0,0.0,0.0,0.0,0.0,0.1964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
